Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-October-2020,125.50,126.85,124.05,124.25,124.694666666666666666,1500,23,187042.00,885,59.00,2.80,-1.25
7-October-2020,122.50,127.95,122.50,126.95,125.693573068094873756,2614,43,328563.00,1791,68.52,5.45,4.45
6-October-2020,134.70,134.70,125.50,125.65,127.139521640091116173,3512,60,446514.00,2779,79.13,9.20,-9.05
5-October-2020,135.20,135.20,127.45,127.70,131.841580924383472154,6123,98,807266.00,4707,76.87,7.75,-7.50
1-October-2020,125.45,137.50,125.45,135.20,133.392101828843162843,55937,674,7461554.00,34649,61.94,12.05,9.75
30-September-2020,116.60,124.25,116.50,123.50,122.799889354303327274,12653,145,1553787.00,9025,71.33,7.75,6.90
29-September-2020,121.30,121.30,115.25,116.30,116.823868312757201646,6075,87,709705.00,5025,82.72,6.05,-5.00
28-September-2020,120.75,123.95,118.00,118.95,120.375835934016941596,4486,71,540006.00,3849,85.80,5.95,-1.80
25-September-2020,123.50,123.50,117.50,120.45,120.358158995815899581,2390,42,287656.00,1431,59.87,6.00,-3.05
24-September-2020,117.05,119.80,115.55,115.60,116.798681845416417016,1669,28,194937.00,1366,81.85,4.25,-1.45
23-September-2020,121.25,121.50,117.25,117.30,119.156882591093117408,1976,32,235454.00,956,48.38,4.25,-3.95
22-September-2020,119.25,119.50,117.20,117.75,118.500238663484486873,2095,34,248258.00,1283,61.24,2.30,-1.50
21-September-2020,123.75,123.75,120.10,121.75,121.869744647923652308,3877,60,472489.00,3431,88.50,3.65,-2.00
18-September-2020,121.20,124.85,120.00,120.20,121.357251908396946564,3930,62,476934.00,3281,83.49,4.85,-1.00
17-September-2020,123.80,124.60,121.80,122.85,123.333155508135502800,3749,41,462376.00,3191,85.12,2.80,-0.95
16-September-2020,120.75,125.00,120.75,123.50,123.226591075347476225,5468,44,673803.00,4860,88.88,4.25,2.75
15-September-2020,129.90,129.90,119.10,122.05,120.972386440170620369,26726,182,3233108.00,19616,73.40,10.80,-7.85
14-September-2020,127.75,127.75,121.55,124.95,125.924488567990373044,3324,62,418573.00,2169,65.25,6.20,-2.80
11-September-2020,129.70,129.70,121.30,123.90,125.030769230769230769,780,22,97524.00,553,70.90,8.40,-5.80
10-September-2020,125.80,128.00,122.15,122.70,124.813212927756653992,2104,43,262607.00,1492,70.91,5.85,-3.10
9-September-2020,122.25,126.00,119.00,124.85,123.979201331114808652,2404,37,298046.00,1949,81.07,7.00,2.60
8-September-2020,127.00,128.00,124.05,125.90,125.868577810871183916,2686,46,338083.00,1971,73.38,3.95,-1.10
7-September-2020,129.65,129.70,126.00,126.85,127.726417559446041285,3827,69,488809.00,2599,67.91,3.70,-2.80
4-September-2020,117.05,127.65,117.05,125.95,122.800120138158882715,6659,85,817726.00,4527,67.98,10.60,8.90
3-September-2020,121.50,129.60,118.00,129.10,126.269377882776465294,17778,214,2244817.00,11117,62.53,11.60,7.60
2-September-2020,127.85,127.85,120.00,122.85,122.662889518413597733,2118,41,259800.00,1408,66.48,7.85,-5.00
1-September-2020,126.05,128.60,121.05,123.20,123.501715686274509803,4080,83,503887.00,3076,75.39,7.55,-2.85
31-August-2020,140.90,140.90,125.15,127.35,132.360989409045434160,28987,310,3836748.00,22166,76.47,15.75,-13.55
28-August-2020,131.25,135.95,128.45,134.25,133.209077705156136528,27540,177,3668578.00,17973,65.26,7.50,3.00
27-August-2020,130.20,134.90,130.20,131.85,131.626338550247116968,9712,83,1278355.00,9240,95.14,4.70,1.65
26-August-2020,134.85,137.90,133.00,135.05,135.718012343322517019,15717,203,2133080.00,12174,77.46,4.90,0.20
25-August-2020,130.00,138.65,130.00,131.45,132.789843620029945100,24044,250,3192799.00,15917,66.20,8.65,1.45
24-August-2020,134.00,134.00,126.05,128.65,129.433728590250329380,30360,286,3929608.00,22556,74.30,7.95,-5.35
21-August-2020,120.10,125.00,117.75,121.45,121.770096171293776084,11022,145,1342150.00,8933,81.05,7.25,1.35
20-August-2020,116.00,121.25,116.00,119.60,120.002256911792364115,5317,70,638052.00,3793,71.34,5.25,3.60
19-August-2020,119.95,121.40,117.50,118.00,118.914947905592175207,4703,59,559257.00,4159,88.43,3.90,-1.95
18-August-2020,122.90,122.90,118.55,119.90,120.780995280995280995,4662,62,563081.00,3737,80.16,4.35,-3.00
17-August-2020,124.80,124.80,118.55,121.50,121.835591061711242329,8637,89,1052294.00,7784,90.12,6.25,-3.30
14-August-2020,128.50,130.00,114.65,120.05,121.670711842319596025,12278,181,1493873.00,7131,58.08,15.35,-8.45
13-August-2020,115.00,129.95,114.15,126.90,122.087927964250915566,29763,379,3633703.00,20827,69.98,15.80,11.90
12-August-2020,109.60,114.40,109.60,114.25,112.783244372244140171,12927,150,1457949.00,10330,79.91,4.80,4.65
11-August-2020,111.00,113.70,108.50,109.60,111.903725684141114408,18198,80,2036424.00,16826,92.46,5.20,-1.40
10-August-2020,115.95,116.00,111.25,111.25,111.971226653205451792,1981,37,221815.00,1214,61.28,4.75,-4.70
7-August-2020,108.00,114.90,108.00,111.70,112.179071481208548268,5428,77,608908.00,4206,77.49,6.90,3.70
6-August-2020,112.00,112.00,108.00,108.40,109.795419847328244274,655,13,71916.00,454,69.31,4.00,-3.60
5-August-2020,112.75,114.00,110.55,111.00,111.982499124956247812,2857,25,319934.00,1928,67.48,3.45,-1.75
4-August-2020,111.90,113.80,106.35,109.45,110.977852068533221897,2393,57,265570.00,1429,59.72,7.45,-2.45
3-August-2020,106.85,111.90,106.85,110.55,109.097500000000000000,400,6,43639.00,250,62.50,5.05,3.70
31-July-2020,108.40,110.00,106.75,109.90,108.688066992323796231,1433,30,155750.00,989,69.02,3.25,1.50
30-July-2020,106.25,112.95,106.25,108.40,109.483378746594005449,1835,43,200902.00,1103,60.11,6.70,2.15
29-July-2020,105.40,111.00,105.40,110.15,108.330000000000000000,1000,40,108330.00,324,32.40,5.60,4.75
28-July-2020,108.00,110.65,107.00,108.55,108.116117850953206239,577,21,62383.00,329,57.02,3.65,0.55
27-July-2020,108.35,115.00,106.50,108.60,109.668174109666478236,1769,41,194003.00,1254,70.89,8.50,0.25
24-July-2020,112.65,112.65,101.20,108.35,107.782590587255310287,2401,57,258786.00,1436,59.81,11.45,-4.30
23-July-2020,111.30,113.00,109.00,111.60,110.160627817665720487,5989,49,659752.00,4782,79.85,4.00,0.30
22-July-2020,108.20,110.40,106.00,109.55,108.155342804200123533,3238,46,350207.00,1351,41.72,4.40,1.35
21-July-2020,113.95,117.25,109.00,110.00,111.050756901157613535,3369,55,374130.00,2609,77.44,8.25,-3.95
20-July-2020,110.05,114.90,110.00,110.30,111.831727681438664097,1557,40,174122.00,924,59.34,4.90,0.25
17-July-2020,105.00,119.00,105.00,113.05,114.746168582375478927,10440,158,1197950.00,5836,55.90,14.00,8.05
16-July-2020,107.20,109.80,103.00,106.55,104.153690823423827686,8914,59,928426.00,8499,95.34,6.80,-0.65
15-July-2020,110.00,114.45,105.25,107.20,110.363981990995497748,9995,121,1103088.00,7881,78.85,9.20,-2.80
14-July-2020,112.40,118.05,107.05,108.05,108.884797666788188115,2743,63,298671.00,1788,65.18,11.00,-4.35
13-July-2020,111.30,115.00,108.50,110.25,111.413073331502334523,10923,72,1216965.00,8526,78.06,6.50,-1.05
10-July-2020,114.65,118.90,110.55,111.95,113.765471761920865742,5914,85,672809.00,4255,71.95,8.35,-2.70
9-July-2020,123.00,123.00,115.00,116.35,117.444289044289044289,2145,48,251918.00,1352,63.03,8.00,-6.65
8-July-2020,120.00,124.95,116.50,119.20,119.989106753812636165,3672,81,440600.00,2490,67.81,8.45,-0.80
7-July-2020,134.85,134.85,120.00,120.85,124.954738015607580824,4485,76,560422.00,3320,74.02,14.85,-14.00
6-July-2020,129.50,137.00,126.50,129.50,130.952056581350184063,34499,240,4517715.00,30673,88.91,10.50,0.00
3-July-2020,108.50,131.20,108.05,129.50,117.526485025741016299,58467,429,6871421.00,48714,83.32,23.15,21.00
2-July-2020,106.00,113.75,105.55,109.35,109.639760147601476014,2168,54,237699.00,1536,70.85,8.20,3.35
1-July-2020,105.20,112.75,104.00,106.80,106.053854007146503318,3918,64,415519.00,2973,75.88,8.75,1.60
30-June-2020,113.95,113.95,104.00,107.20,107.982925441092771770,5271,72,569178.00,4193,79.55,9.95,-6.75
29-June-2020,114.35,114.35,108.00,109.00,109.803431022158684774,1399,42,153615.00,1081,77.27,6.35,-5.35
26-June-2020,108.90,115.00,108.90,110.05,111.194260485651214128,2265,63,251855.00,1857,81.99,6.10,1.15
25-June-2020,118.95,118.95,109.00,111.40,112.475273418925344745,8412,119,946142.00,6153,73.15,9.95,-7.55
24-June-2020,123.70,126.15,116.00,119.65,120.926622418879056047,5424,106,655906.00,4094,75.48,10.15,-4.05
23-June-2020,135.00,138.75,125.00,128.10,132.956040839478162223,7052,100,937606.00,5457,77.38,13.75,-6.90
22-June-2020,132.00,139.70,127.05,130.60,131.629830917874396135,1656,56,217979.00,1535,92.69,12.65,-1.40
19-June-2020,132.00,132.00,123.55,131.00,128.674659753726506804,1543,37,198545.00,958,62.09,8.45,-1.00
18-June-2020,129.90,131.90,127.05,131.30,128.790000000000000000,700,20,90153.00,530,75.71,4.85,1.40
17-June-2020,127.95,131.95,122.00,126.95,127.029179810725552050,1268,39,161073.00,661,52.13,9.95,-1.00
16-June-2020,126.50,134.00,122.50,126.65,125.654988913525498891,2255,25,283352.00,1589,70.47,11.50,0.15
15-June-2020,116.05,129.80,110.20,122.55,119.644690265486725663,4520,76,540794.00,3001,66.39,19.60,6.50
12-June-2020,115.00,120.00,115.00,118.00,116.085838464324520101,2761,41,320513.00,2412,87.36,5.00,3.00
11-June-2020,126.90,128.00,119.00,121.45,123.370829361296472831,2098,44,258832.00,1691,80.60,9.00,-5.45
10-June-2020,117.75,122.95,116.95,117.00,117.266620013995801259,1429,18,167574.00,1125,78.73,6.00,-0.75
9-June-2020,117.00,124.25,117.00,120.90,120.334193548387096774,775,19,93259.00,453,58.45,7.25,3.90
8-June-2020,116.00,127.20,116.00,121.25,124.188650306748466257,652,27,80971.00,555,85.12,11.20,5.25
5-June-2020,118.00,124.85,116.10,122.10,120.868621064060803474,921,36,111320.00,669,72.64,8.75,4.10
4-June-2020,113.00,127.00,113.00,118.00,117.768115942028985507,3450,28,406300.00,3370,97.68,14.00,5.00
3-June-2020,117.95,118.90,109.65,115.55,114.346851654215581643,937,38,107143.00,528,56.35,9.25,-2.40
2-June-2020,115.90,117.50,108.65,111.05,109.674690738883316616,2991,42,328037.00,2060,68.87,8.85,-4.85
1-June-2020,105.25,116.70,105.25,115.85,112.465491923641703377,681,18,76589.00,429,63.00,11.45,10.60
29-May-2020,106.90,106.90,106.90,106.90,106.900000000000000000,20,1,2138.00,20,100.00,0.00,0.00
28-May-2020,110.95,110.95,104.90,105.00,106.167664670658682634,334,12,35460.00,179,53.59,6.05,-5.95
27-May-2020,105.50,111.95,105.50,106.00,107.980582524271844660,206,8,22244.00,193,93.69,6.45,0.50
26-May-2020,105.95,112.00,102.30,110.35,107.443478260869565217,1495,30,160628.00,1294,86.56,9.70,4.40
22-May-2020,101.80,106.00,101.70,104.50,102.874626865671641791,335,12,34463.00,210,62.69,4.30,2.70
21-May-2020,100.00,108.00,100.00,107.50,104.676348547717842323,482,17,50454.00,419,86.93,8.00,7.50
20-May-2020,106.40,106.40,101.25,103.40,102.537500000000000000,80,7,8203.00,55,68.75,5.15,-3.00
19-May-2020,102.00,105.00,100.05,104.65,101.292020373514431239,1178,16,119322.00,978,83.02,4.95,2.65
18-May-2020,99.40,107.95,97.15,103.70,103.750000000000000000,2224,34,230740.00,1623,72.98,10.80,4.30
15-May-2020,99.20,102.45,98.50,99.10,99.740740740740740740,189,10,18851.00,99,52.38,3.95,-0.10
14-May-2020,101.00,102.50,98.20,99.10,100.632000000000000000,625,25,62895.00,490,78.40,4.30,-1.90
13-May-2020,100.00,103.85,99.00,100.20,100.233913043478260869,1150,27,115269.00,648,56.35,4.85,0.20
12-May-2020,104.35,104.35,99.00,99.20,99.675943104514533085,1617,21,161176.00,1208,74.71,5.35,-5.15
11-May-2020,104.85,104.85,98.80,102.70,101.857142857142857142,42,4,4278.00,22,52.38,6.05,-2.15
8-May-2020,103.10,105.00,102.00,102.45,102.870565675934803451,1043,47,107294.00,695,66.63,3.00,-0.65
7-May-2020,99.05,107.90,99.05,107.60,107.648936170212765957,188,10,20238.00,131,69.68,8.85,8.55
6-May-2020,103.60,109.70,101.60,101.85,102.853736089030206677,629,24,64695.00,466,74.09,8.10,-1.75
5-May-2020,108.60,110.70,103.70,105.05,106.180974477958236658,431,31,45764.00,337,78.19,7.00,-3.55
4-May-2020,114.90,114.90,108.70,110.00,109.737704918032786885,366,15,40164.00,350,95.63,6.20,-4.90
30-April-2020,114.05,116.45,109.15,109.85,112.272667971298108284,1533,41,172114.00,914,59.62,7.30,-4.20
29-April-2020,114.75,120.00,112.75,116.15,116.074873096446700507,2364,53,274401.00,1579,66.79,7.25,1.40
28-April-2020,105.05,114.90,105.05,114.15,110.396096440872560275,871,52,96155.00,538,61.77,9.85,9.10
27-April-2020,103.60,113.90,103.60,108.70,108.598540145985401459,411,24,44634.00,187,45.50,10.30,5.10
24-April-2020,108.45,111.75,106.05,106.70,108.290617848970251716,437,12,47323.00,284,64.99,5.70,-1.75
23-April-2020,117.40,117.40,108.00,108.45,110.050556983718937446,1167,31,128429.00,725,62.13,9.40,-8.95
22-April-2020,108.50,116.00,108.00,110.75,112.091445427728613569,678,23,75998.00,400,59.00,8.00,2.25
21-April-2020,118.45,118.45,110.70,111.25,113.649651972157772621,431,18,48983.00,356,82.60,7.75,-7.20
20-April-2020,120.00,123.75,114.00,114.60,117.689060642092746730,1682,41,197953.00,840,49.94,9.75,-5.40
17-April-2020,130.00,130.00,116.15,118.95,120.859767025089605734,2232,55,269759.00,1727,77.37,13.85,-11.05
16-April-2020,105.05,129.95,105.05,124.00,122.866820631254811393,1299,45,159604.00,1083,83.37,24.90,18.95
15-April-2020,105.00,115.70,102.00,113.80,106.847699287103046014,1543,45,164866.00,1080,69.99,13.70,8.80
13-April-2020,100.05,111.90,97.00,98.70,101.660248447204968944,1610,35,163673.00,1124,69.81,14.90,-1.35
9-April-2020,91.05,107.75,90.20,104.70,95.416351249053747161,2642,53,252090.00,1782,67.45,17.55,13.65
8-April-2020,97.70,97.70,92.60,94.45,94.743831640058055152,1378,29,130557.00,1137,82.51,5.10,-3.25
7-April-2020,96.00,96.00,91.00,91.65,92.501629549158066268,3682,50,340591.00,2770,75.23,5.00,-4.35
3-April-2020,98.00,100.00,92.30,94.10,93.493023255813953488,215,11,20101.00,110,51.16,7.70,-3.90
1-April-2020,95.00,99.80,95.00,99.50,97.397350993377483443,302,17,29414.00,248,82.12,4.80,4.50
31-March-2020,99.95,103.90,94.00,97.20,96.896551724137931034,1595,25,154550.00,1105,69.28,9.90,-2.75
30-March-2020,85.00,94.00,85.00,93.00,89.648769574944071588,447,9,40073.00,310,69.35,9.00,8.00
27-March-2020,90.00,97.50,90.00,92.00,91.372409326424870466,1544,13,141079.00,1144,74.09,7.50,2.00
26-March-2020,93.85,96.70,80.25,89.10,89.651353568498769483,2438,21,218570.00,2276,93.36,16.45,-4.75
25-March-2020,86.00,89.00,86.00,89.00,86.058027079303675048,517,10,44492.00,517,100.00,3.00,3.00
24-March-2020,86.05,92.00,86.00,86.00,86.765217391304347826,115,7,9978.00,110,95.65,6.00,-0.05
23-March-2020,77.00,98.70,77.00,93.30,90.180086580086580086,1155,15,104158.00,1040,90.04,21.70,16.30
20-March-2020,101.95,104.00,95.00,95.65,96.597989949748743718,199,24,19223.00,165,82.91,9.00,-6.30
19-March-2020,103.95,109.95,96.25,100.00,99.484533402651416688,19235,64,1913585.00,18607,96.74,13.70,-3.95
18-March-2020,112.00,112.00,100.00,104.95,109.537953795379537953,3939,46,431470.00,3102,78.75,12.00,-7.05
17-March-2020,117.75,117.75,111.20,112.00,112.336416184971098265,1730,15,194342.00,1622,93.76,6.55,-5.75
16-March-2020,117.00,117.50,105.50,112.25,111.439049064238745574,1977,14,220315.00,1900,96.11,12.00,-4.75
13-March-2020,91.75,128.95,91.75,116.70,115.536496350364963503,274,16,31657.00,217,79.20,37.20,24.95
12-March-2020,115.00,118.00,105.50,110.00,110.064150943396226415,2385,39,262503.00,2312,96.94,12.50,-5.00
11-March-2020,122.85,123.00,118.20,119.50,121.395329949238578680,4925,63,597872.00,3391,68.85,4.80,-3.35
9-March-2020,128.00,128.70,110.00,113.30,116.503348214285714285,3584,64,417548.00,3264,91.07,18.70,-14.70
6-March-2020,118.00,118.00,113.00,114.45,115.007109004739336492,6752,38,776528.00,6477,95.93,5.00,-3.55
5-March-2020,118.10,123.95,117.00,119.50,120.023729446935724962,5352,76,642367.00,4519,84.44,6.95,1.40
4-March-2020,123.00,130.00,117.90,121.95,124.136688759104928144,15239,56,1891719.00,13948,91.53,12.10,-1.05
3-March-2020,132.50,132.50,126.00,127.25,128.028001803336171918,19963,48,2555823.00,19353,96.94,6.50,-5.25
2-March-2020,134.00,137.65,130.00,131.40,134.781125387682764731,4514,13,608402.00,4484,99.34,7.65,-2.60
28-February-2020,135.00,135.00,131.50,132.00,132.142482189726284214,2667,35,352424.00,2445,91.68,3.50,-3.00
27-February-2020,139.95,139.95,135.50,136.00,136.622641509433962264,583,19,79651.00,424,72.73,4.45,-3.95
26-February-2020,144.00,144.00,136.50,137.10,137.190876350540216086,19159,48,2628440.00,18789,98.07,7.50,-6.90
25-February-2020,142.00,145.00,139.00,145.00,143.046167247386759581,1148,20,164217.00,918,79.97,6.00,3.00
24-February-2020,146.00,147.25,141.00,141.85,145.556194690265486725,2260,14,328957.00,2175,96.24,6.25,-4.15
20-February-2020,138.05,149.80,135.00,147.05,144.061500915192190359,8195,66,1180584.00,7778,94.91,14.80,9.00
19-February-2020,147.85,147.85,138.00,140.40,141.536161335187760778,1438,32,203529.00,961,66.83,9.85,-7.45
18-February-2020,145.00,145.00,140.10,141.35,141.898536585365853658,1025,27,145446.00,615,60.00,4.90,-3.65
17-February-2020,150.70,150.70,144.00,145.05,146.297741273100616016,974,37,142494.00,761,78.13,6.70,-5.65
14-February-2020,153.70,153.70,146.60,150.70,151.736315479693937610,1699,32,257800.00,1047,61.62,7.10,-3.00
13-February-2020,142.00,154.75,142.00,150.15,148.425188787917573275,7813,79,1159646.00,6362,81.43,12.75,8.15
12-February-2020,146.00,146.00,143.55,145.00,144.884892086330935251,2780,20,402780.00,2500,89.93,2.45,-1.00
11-February-2020,144.25,150.50,142.00,144.00,144.536535859269282814,1478,33,213625.00,1072,72.53,8.50,-0.25
10-February-2020,151.95,151.95,145.10,149.40,147.840848806366047745,377,11,55736.00,311,82.49,6.85,-2.55
7-February-2020,148.05,148.05,143.05,145.15,145.565451055662188099,2605,26,379198.00,2427,93.17,5.00,-2.90
6-February-2020,148.00,148.30,145.50,146.30,147.334068843777581641,2266,37,333859.00,1779,78.51,2.80,-1.70
5-February-2020,154.00,161.00,148.20,150.60,151.714188150930510500,5857,96,888590.00,4496,76.76,12.80,-3.40
4-February-2020,154.90,154.90,146.25,147.85,148.167192429022082018,634,26,93938.00,589,92.90,8.65,-7.05
3-February-2020,150.95,150.95,144.00,145.00,145.245161290322580645,930,21,135078.00,507,54.52,6.95,-5.95
1-February-2020,146.30,153.95,144.30,144.35,147.490136570561456752,659,29,97196.00,307,46.59,9.65,-1.95
31-January-2020,150.00,150.00,143.05,144.30,146.270967741935483870,465,14,68016.00,282,60.65,6.95,-5.70
30-January-2020,148.50,148.50,146.40,147.35,147.080246913580246913,162,15,23827.00,141,87.04,2.10,-1.15
29-January-2020,147.50,149.00,146.25,146.25,147.043062200956937799,209,11,30732.00,202,96.65,2.75,-1.25
28-January-2020,150.00,150.00,145.15,146.55,148.058693244739756367,903,25,133697.00,902,99.89,4.85,-3.45
27-January-2020,146.00,149.90,145.00,149.50,146.787037037037037037,648,16,95118.00,551,85.03,4.90,3.50
24-January-2020,148.80,150.25,146.00,146.60,147.038090401218892839,1969,47,289518.00,1253,63.64,4.25,-2.20
23-January-2020,148.00,150.00,146.25,146.95,148.033333333333333333,1500,32,222050.00,1100,73.33,3.75,-1.05
