Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2019,65.00,76.00,64.00,76.00,65.043478260869565217,69000,6,4488000.00,60000,86.96,12.00,11.00
26-December-2019,76.00,76.00,76.00,76.00,76.000000000000000000,30000,1,2280000.00,30000,100.00,0.00,0.00
23-December-2019,66.00,69.50,66.00,67.75,67.750000000000000000,6000,2,406500.00,3000,50.00,3.50,1.75
20-December-2019,63.00,69.25,63.00,68.75,64.717857142857142857,42000,5,2718150.00,30000,71.43,6.25,5.75
17-December-2019,81.50,81.50,67.00,68.50,78.689189189189189189,111000,7,8734500.00,102000,91.89,14.50,-13.00
12-December-2019,63.00,82.00,63.00,72.00,68.590000000000000000,150000,9,10288500.00,99000,66.00,19.00,9.00
10-December-2019,79.00,79.00,65.25,71.00,76.366071428571428571,84000,5,6414750.00,78000,92.86,13.75,-8.00
27-November-2019,63.95,74.50,63.90,74.50,65.691666666666666666,18000,6,1182450.00,3000,16.67,10.60,10.55
25-November-2019,64.00,71.00,64.00,71.00,64.500000000000000000,84000,6,5418000.00,84000,100.00,7.00,7.00
18-November-2019,71.00,71.00,71.00,71.00,71.000000000000000000,33000,2,2343000.00,33000,100.00,0.00,0.00
8-November-2019,73.00,73.00,73.00,73.00,73.000000000000000000,6000,1,438000.00,6000,100.00,0.00,0.00
7-November-2019,73.00,73.05,71.50,71.50,71.881250000000000000,72000,6,5175450.00,30000,41.67,1.55,-1.50
5-November-2019,69.00,70.00,69.00,70.00,69.666666666666666666,9000,2,627000.00,9000,100.00,1.00,1.00
31-October-2019,60.00,67.00,60.00,66.50,65.777777777777777777,27000,5,1776000.00,27000,100.00,7.00,6.50
27-October-2019,63.50,64.00,63.50,64.00,63.700000000000000000,12000,4,764400.00,0,0.00,0.50,0.50
22-October-2019,63.25,63.25,63.25,63.25,63.250000000000000000,33000,2,2087250.00,33000,100.00,0.00,0.00
18-October-2019,64.00,64.25,64.00,64.00,64.104166666666666666,72000,3,4615500.00,72000,100.00,0.25,0.00
17-October-2019,63.00,63.00,63.00,63.00,63.000000000000000000,6000,2,378000.00,6000,100.00,0.00,0.00
16-October-2019,64.50,72.00,63.10,67.95,68.180000000000000000,60000,7,4090800.00,48000,80.00,8.90,3.45
15-October-2019,69.00,69.00,68.25,68.25,68.416666666666666666,36000,4,2463000.00,36000,100.00,0.75,-0.75
14-October-2019,63.00,63.00,63.00,63.00,63.000000000000000000,3000,1,189000.00,3000,100.00,0.00,0.00
7-October-2019,64.50,69.00,64.50,69.00,68.750000000000000000,54000,3,3712500.00,54000,100.00,4.50,4.50
4-October-2019,63.50,72.10,63.50,72.10,70.340000000000000000,15000,5,1055100.00,3000,20.00,8.60,8.60
27-September-2019,69.90,69.95,69.90,69.90,69.925000000000000000,12000,4,839100.00,0,0.00,0.05,0.00
20-September-2019,67.00,67.20,67.00,67.15,67.112500000000000000,12000,4,805350.00,0,0.00,0.20,0.15
18-September-2019,63.50,63.50,63.40,63.40,63.450000000000000000,12000,4,761400.00,0,0.00,0.10,-0.10
11-September-2019,62.00,62.20,62.00,62.20,62.100000000000000000,12000,4,745200.00,0,0.00,0.20,0.20
9-September-2019,60.00,60.00,60.00,60.00,60.000000000000000000,3000,1,180000.00,3000,100.00,0.00,0.00
5-September-2019,58.00,58.00,57.90,58.00,57.962500000000000000,12000,4,695550.00,0,0.00,0.10,0.00
4-September-2019,56.00,56.00,56.00,56.00,56.000000000000000000,3000,1,168000.00,3000,100.00,0.00,0.00
27-August-2019,56.00,56.00,56.00,56.00,56.000000000000000000,3000,1,168000.00,3000,100.00,0.00,0.00
20-August-2019,55.90,56.00,55.90,56.00,55.950000000000000000,6000,2,335700.00,6000,100.00,0.10,0.10
8-August-2019,57.00,57.00,56.70,56.95,56.827777777777777777,27000,6,1534350.00,0,0.00,0.30,-0.05
7-August-2019,56.70,59.70,52.00,59.60,57.518181818181818181,33000,9,1898100.00,3000,9.09,7.70,2.90
31-July-2019,63.00,63.00,63.00,63.00,63.000000000000000000,36000,2,2268000.00,36000,100.00,0.00,0.00
25-July-2019,60.50,60.60,60.35,60.35,60.500000000000000000,12000,4,726000.00,0,0.00,0.25,-0.15
24-July-2019,57.50,57.70,55.00,57.70,57.090000000000000000,15000,5,856350.00,3000,20.00,2.70,0.20
15-July-2019,56.00,56.00,56.00,56.00,56.000000000000000000,3000,1,168000.00,3000,100.00,0.00,0.00
9-July-2019,60.00,60.00,60.00,60.00,60.000000000000000000,9000,2,540000.00,9000,100.00,0.00,0.00
5-July-2019,59.50,59.55,59.45,59.50,59.500000000000000000,9000,3,535500.00,0,0.00,0.10,0.00
3-July-2019,58.75,58.75,56.50,56.50,58.280000000000000000,15000,5,874200.00,3000,20.00,2.25,-2.25
2-July-2019,56.50,56.50,56.50,56.50,56.500000000000000000,3000,1,169500.00,3000,100.00,0.00,0.00
28-June-2019,60.50,60.50,58.00,58.00,59.930000000000000000,15000,5,898950.00,3000,20.00,2.50,-2.50
27-June-2019,59.80,59.80,57.50,59.30,59.300000000000000000,15000,5,889500.00,3000,20.00,2.30,-0.50
26-June-2019,61.00,61.15,61.00,61.10,61.075000000000000000,12000,4,732900.00,0,0.00,0.15,0.10
25-June-2019,61.20,61.20,61.10,61.20,61.162500000000000000,12000,4,733950.00,0,0.00,0.10,0.00
24-June-2019,56.50,61.50,56.50,61.50,59.000000000000000000,6000,2,354000.00,3000,50.00,5.00,5.00
21-June-2019,57.50,57.50,57.50,57.50,57.500000000000000000,3000,1,172500.00,3000,100.00,0.00,0.00
19-June-2019,59.75,59.75,59.50,59.65,59.625000000000000000,12000,4,715500.00,0,0.00,0.25,-0.10
17-June-2019,58.00,58.05,57.70,57.90,57.912500000000000000,12000,4,694950.00,0,0.00,0.35,-0.10
13-June-2019,54.00,56.90,54.00,56.90,55.450000000000000000,6000,2,332700.00,6000,100.00,2.90,2.90
11-June-2019,57.50,57.55,57.45,57.50,57.500000000000000000,12000,4,690000.00,0,0.00,0.10,0.00
10-June-2019,56.50,57.00,56.50,56.75,56.750000000000000000,6000,2,340500.00,3000,50.00,0.50,0.25
7-June-2019,55.20,55.20,55.20,55.20,55.200000000000000000,3000,1,165600.00,3000,100.00,0.00,0.00
6-June-2019,52.75,55.25,52.75,55.15,54.650000000000000000,15000,5,819750.00,3000,20.00,2.50,2.40
4-June-2019,55.00,55.10,55.00,55.05,55.062500000000000000,12000,4,660750.00,0,0.00,0.10,0.05
3-June-2019,55.20,55.35,55.00,55.35,55.200000000000000000,12000,4,662400.00,0,0.00,0.35,0.15
31-May-2019,55.15,55.30,55.15,55.30,55.212500000000000000,12000,4,662550.00,0,0.00,0.15,0.15
24-May-2019,54.75,54.75,54.70,54.70,54.725000000000000000,12000,4,656700.00,0,0.00,0.05,-0.05
22-May-2019,54.00,54.10,53.90,54.10,54.012500000000000000,12000,4,648150.00,0,0.00,0.20,0.10
21-May-2019,53.00,54.85,53.00,54.85,54.200000000000000000,9000,3,487800.00,3000,33.33,1.85,1.85
16-May-2019,55.00,55.50,55.00,55.50,55.250000000000000000,6000,2,331500.00,0,0.00,0.50,0.50
10-May-2019,53.75,53.80,53.75,53.80,53.775000000000000000,6000,2,322650.00,0,0.00,0.05,0.05
9-May-2019,52.75,52.75,52.75,52.75,52.750000000000000000,3000,1,158250.00,3000,100.00,0.00,0.00
3-May-2019,55.40,55.45,55.40,55.45,55.425000000000000000,12000,4,665100.00,0,0.00,0.05,0.05
30-April-2019,55.40,55.45,55.40,55.45,55.425000000000000000,6000,2,332550.00,0,0.00,0.05,0.05
26-April-2019,55.40,55.40,55.30,55.30,55.350000000000000000,12000,3,664200.00,0,0.00,0.10,-0.10
25-April-2019,55.25,55.25,55.20,55.25,55.225000000000000000,12000,4,662700.00,0,0.00,0.05,0.00
23-April-2019,55.25,55.25,55.25,55.25,55.250000000000000000,3000,1,165750.00,3000,100.00,0.00,0.00
22-April-2019,55.10,55.15,55.10,55.15,55.125000000000000000,12000,4,661500.00,0,0.00,0.05,0.05
18-April-2019,55.00,55.00,55.00,55.00,55.000000000000000000,3000,1,165000.00,3000,100.00,0.00,0.00
16-April-2019,54.75,54.75,54.75,54.75,54.750000000000000000,27000,3,1478250.00,27000,100.00,0.00,0.00
15-April-2019,55.10,55.15,55.10,55.10,55.125000000000000000,12000,4,661500.00,0,0.00,0.05,0.00
12-April-2019,54.70,54.85,52.50,54.80,54.741758241758241758,273000,10,14944500.00,273000,100.00,2.35,0.10
11-April-2019,55.00,55.10,55.00,55.00,55.050000000000000000,12000,4,660600.00,0,0.00,0.10,0.00
9-April-2019,55.25,55.25,55.25,55.25,55.250000000000000000,30000,6,1657500.00,30000,100.00,0.00,0.00
5-April-2019,54.40,54.40,54.30,54.35,54.350000000000000000,12000,4,652200.00,0,0.00,0.10,-0.05
3-April-2019,53.75,53.75,53.70,53.75,53.725000000000000000,12000,4,644700.00,0,0.00,0.05,0.00
2-April-2019,53.50,53.55,53.40,53.55,53.475000000000000000,12000,4,641700.00,0,0.00,0.15,0.05
1-April-2019,52.00,52.50,52.00,52.50,52.211538461538461538,78000,3,4072500.00,78000,100.00,0.50,0.50
29-March-2019,48.00,51.85,47.60,51.25,50.000000000000000000,33000,11,1650000.00,18000,54.55,4.25,3.25
28-March-2019,48.00,49.90,47.50,49.90,48.235714285714285714,21000,7,1012950.00,18000,85.71,2.40,1.90
27-March-2019,47.90,48.25,47.90,48.25,48.243137254901960784,153000,12,7381200.00,153000,100.00,0.35,0.35
26-March-2019,47.25,47.25,46.00,46.00,46.625000000000000000,6000,2,279750.00,6000,100.00,1.25,-1.25
22-March-2019,43.00,45.10,43.00,45.00,44.087500000000000000,12000,4,529050.00,3000,25.00,2.10,2.00
20-March-2019,40.80,43.00,40.70,43.00,40.896774193548387096,93000,3,3803400.00,93000,100.00,2.30,2.20
18-March-2019,41.00,43.00,40.95,41.00,41.912500000000000000,144000,8,6035400.00,129000,89.58,2.05,0.00
15-March-2019,42.50,42.60,42.45,42.45,42.525000000000000000,12000,4,510300.00,0,0.00,0.15,-0.05
13-March-2019,42.00,42.20,42.00,42.20,42.112500000000000000,12000,4,505350.00,0,0.00,0.20,0.20
11-March-2019,42.25,42.40,42.25,42.40,42.325000000000000000,12000,4,507900.00,0,0.00,0.15,0.15
8-March-2019,43.50,43.55,43.45,43.55,43.510000000000000000,15000,5,652650.00,3000,20.00,0.10,0.05
7-March-2019,45.30,45.30,45.25,45.25,45.275000000000000000,12000,4,543300.00,0,0.00,0.05,-0.05
6-March-2019,49.90,49.95,47.20,47.25,48.575000000000000000,24000,8,1165800.00,0,0.00,2.75,-2.65
5-March-2019,49.25,49.40,49.25,49.40,49.350000000000000000,12000,4,592200.00,0,0.00,0.15,0.15
1-March-2019,48.00,48.00,48.00,48.00,48.000000000000000000,3000,1,144000.00,3000,100.00,0.00,0.00
28-February-2019,49.90,49.90,49.85,49.90,49.875000000000000000,12000,4,598500.00,0,0.00,0.05,0.00
27-February-2019,49.90,49.95,49.90,49.90,49.925000000000000000,12000,4,599100.00,0,0.00,0.05,0.00
26-February-2019,50.25,50.30,50.25,50.25,50.275000000000000000,12000,4,603300.00,0,0.00,0.05,0.00
25-February-2019,48.00,49.95,48.00,49.90,49.520000000000000000,15000,5,742800.00,3000,20.00,1.95,1.90
22-February-2019,46.05,47.75,44.00,47.75,46.293103448275862068,87000,11,4027500.00,78000,89.66,3.75,1.70
20-February-2019,47.25,47.25,45.60,45.60,47.043750000000000000,24000,3,1129050.00,24000,100.00,1.65,-1.65
19-February-2019,47.90,47.90,47.90,47.90,47.900000000000000000,21000,5,1005900.00,21000,100.00,0.00,0.00
18-February-2019,47.40,47.40,47.40,47.40,47.400000000000000000,3000,1,142200.00,3000,100.00,0.00,0.00
13-February-2019,47.25,47.25,46.75,46.75,47.128378378378378378,111000,16,5231250.00,111000,100.00,0.50,-0.50
11-February-2019,47.40,47.40,47.40,47.40,47.400000000000000000,36000,7,1706400.00,36000,100.00,0.00,0.00
8-February-2019,47.25,47.25,47.25,47.25,47.250000000000000000,21000,1,992250.00,21000,100.00,0.00,0.00
7-February-2019,47.40,47.40,47.40,47.40,47.400000000000000000,3000,1,142200.00,3000,100.00,0.00,0.00
6-February-2019,47.40,47.45,47.00,47.00,47.192391304347826086,138000,14,6512550.00,138000,100.00,0.45,-0.40
4-February-2019,47.50,47.50,47.50,47.50,47.500000000000000000,51000,1,2422500.00,51000,100.00,0.00,0.00
1-February-2019,47.50,47.50,47.50,47.50,47.500000000000000000,3000,1,142500.00,3000,100.00,0.00,0.00
29-January-2019,47.00,47.00,47.00,47.00,47.000000000000000000,63000,1,2961000.00,63000,100.00,0.00,0.00
25-January-2019,48.50,48.50,48.50,48.50,48.500000000000000000,66000,2,3201000.00,66000,100.00,0.00,0.00
22-January-2019,45.25,47.40,45.25,47.40,46.325000000000000000,6000,2,277950.00,6000,100.00,2.15,2.15
18-January-2019,47.40,47.40,47.40,47.40,47.400000000000000000,3000,1,142200.00,3000,100.00,0.00,0.00
16-January-2019,47.25,47.50,47.25,47.30,47.312500000000000000,12000,4,567750.00,12000,100.00,0.25,0.05
14-January-2019,47.40,47.40,47.40,47.40,47.400000000000000000,3000,1,142200.00,3000,100.00,0.00,0.00
11-January-2019,47.25,47.25,45.15,47.25,46.550000000000000000,9000,3,418950.00,9000,100.00,2.10,0.00
10-January-2019,44.50,47.50,44.50,47.50,46.000000000000000000,6000,2,276000.00,6000,100.00,3.00,3.00
9-January-2019,42.75,46.50,42.75,46.50,44.416666666666666666,9000,3,399750.00,9000,100.00,3.75,3.75
8-January-2019,41.50,44.60,41.50,44.60,41.844444444444444444,27000,9,1129800.00,27000,100.00,3.10,3.10
7-January-2019,42.50,42.50,42.50,42.50,42.500000000000000000,3000,1,127500.00,3000,100.00,0.00,0.00
4-January-2019,44.60,44.60,44.60,44.60,44.600000000000000000,3000,1,133800.00,3000,100.00,0.00,0.00
3-January-2019,44.85,46.90,44.85,46.90,45.875000000000000000,6000,2,275250.00,6000,100.00,2.05,2.05
2-January-2019,47.00,47.00,47.00,47.00,47.000000000000000000,3000,1,141000.00,3000,100.00,0.00,0.00
1-January-2019,46.50,46.50,46.50,46.50,46.500000000000000000,3000,1,139500.00,3000,100.00,0.00,0.00
31-December-2018,46.00,46.00,46.00,46.00,46.000000000000000000,3000,1,138000.00,3000,100.00,0.00,0.00
28-December-2018,45.50,45.50,45.50,45.50,45.500000000000000000,3000,1,136500.00,3000,100.00,0.00,0.00
27-December-2018,44.50,44.50,44.50,44.50,44.500000000000000000,3000,1,133500.00,3000,100.00,0.00,0.00
21-December-2018,44.50,44.50,42.50,42.50,43.833333333333333333,9000,3,394500.00,9000,100.00,2.00,-2.00
20-December-2018,44.25,44.25,44.25,44.25,44.250000000000000000,3000,1,132750.00,3000,100.00,0.00,0.00
19-December-2018,43.50,43.50,43.50,43.50,43.500000000000000000,3000,1,130500.00,3000,100.00,0.00,0.00
18-December-2018,43.75,43.75,43.75,43.75,43.750000000000000000,3000,1,131250.00,3000,100.00,0.00,0.00
17-December-2018,44.00,44.00,44.00,44.00,44.000000000000000000,3000,1,132000.00,3000,100.00,0.00,0.00
12-December-2018,44.00,44.00,44.00,44.00,44.000000000000000000,3000,1,132000.00,3000,100.00,0.00,0.00
7-December-2018,41.75,42.00,40.55,42.00,41.433333333333333333,9000,3,372900.00,9000,100.00,1.45,0.25
22-November-2018,42.65,42.65,42.65,42.65,42.650000000000000000,3000,1,127950.00,3000,100.00,0.00,0.00
21-November-2018,44.80,44.90,44.80,44.85,44.850000000000000000,9000,3,403650.00,9000,100.00,0.10,0.05
15-November-2018,45.25,45.25,43.50,44.40,44.612500000000000000,12000,4,535350.00,3000,25.00,1.75,-0.85
12-November-2018,42.00,44.50,42.00,44.50,42.833333333333333333,9000,3,385500.00,6000,66.67,2.50,2.50
6-November-2018,40.75,45.00,39.00,44.25,43.510714285714285714,42000,11,1827450.00,6000,14.29,6.00,3.50
1-November-2018,39.00,40.50,39.00,40.50,39.750000000000000000,6000,2,238500.00,3000,50.00,1.50,1.50
30-October-2018,40.70,40.75,39.00,40.70,40.433333333333333333,18000,6,727800.00,3000,16.67,1.75,0.00
29-October-2018,40.70,40.70,39.00,40.35,40.360000000000000000,15000,4,605400.00,15000,100.00,1.70,-0.35
24-October-2018,40.60,40.90,40.60,40.75,40.746153846153846153,78000,18,3178200.00,63000,80.77,0.30,0.15
23-October-2018,39.00,40.20,39.00,40.20,39.600000000000000000,6000,2,237600.00,3000,50.00,1.20,1.20
16-October-2018,40.25,40.35,40.25,40.30,40.300000000000000000,12000,4,483600.00,0,0.00,0.10,0.05
15-October-2018,39.00,39.00,39.00,39.00,39.000000000000000000,3000,1,117000.00,3000,100.00,0.00,0.00
12-October-2018,39.45,40.65,39.45,40.65,40.050000000000000000,6000,2,240300.00,3000,50.00,1.20,1.20
10-October-2018,39.75,39.85,39.65,39.85,39.747159090909090909,264000,16,10493250.00,150000,56.82,0.20,0.10
8-October-2018,37.00,39.25,35.25,38.25,37.187500000000000000,12000,4,446250.00,6000,50.00,4.00,1.25
5-October-2018,38.00,38.00,38.00,38.00,38.000000000000000000,3000,1,114000.00,3000,100.00,0.00,0.00
4-October-2018,38.50,39.25,37.00,39.25,38.250000000000000000,9000,3,344250.00,6000,66.67,2.25,0.75
3-October-2018,39.00,39.75,39.00,39.75,39.375000000000000000,6000,2,236250.00,3000,50.00,0.75,0.75
1-October-2018,40.00,40.00,40.00,40.00,40.000000000000000000,3000,1,120000.00,3000,100.00,0.00,0.00
28-September-2018,40.10,40.15,40.10,40.15,40.128813559322033898,177000,19,7102800.00,177000,100.00,0.05,0.05
27-September-2018,40.00,40.00,39.90,39.90,39.950000000000000000,12000,2,479400.00,12000,100.00,0.10,-0.10
25-September-2018,40.00,40.00,40.00,40.00,40.000000000000000000,3000,1,120000.00,3000,100.00,0.00,0.00
24-September-2018,39.70,40.00,39.60,40.00,39.860000000000000000,15000,5,597900.00,15000,100.00,0.40,0.30
21-September-2018,40.00,40.00,39.80,39.80,39.950000000000000000,39000,11,1558050.00,39000,100.00,0.20,-0.20
19-September-2018,40.00,40.00,40.00,40.00,40.000000000000000000,3000,1,120000.00,3000,100.00,0.00,0.00
18-September-2018,40.50,40.50,40.50,40.50,40.500000000000000000,3000,1,121500.00,3000,100.00,0.00,0.00
14-September-2018,40.00,40.50,40.00,40.50,40.375000000000000000,12000,3,484500.00,12000,100.00,0.50,0.50
11-September-2018,40.40,40.40,40.00,40.00,40.395180722891566265,249000,21,10058400.00,249000,100.00,0.40,-0.40
7-September-2018,40.00,40.50,40.00,40.25,40.125000000000000000,12000,4,481500.00,12000,100.00,0.50,0.25
6-September-2018,40.50,40.50,40.30,40.30,40.366666666666666666,9000,3,363300.00,9000,100.00,0.20,-0.20
5-September-2018,40.00,40.50,40.00,40.25,40.332857142857142857,210000,11,8469900.00,210000,100.00,0.50,0.25
4-September-2018,40.50,40.50,40.50,40.50,40.500000000000000000,3000,1,121500.00,3000,100.00,0.00,0.00
3-September-2018,40.30,40.30,40.30,40.30,40.300000000000000000,6000,2,241800.00,6000,100.00,0.00,0.00
31-August-2018,40.00,40.00,39.85,40.00,39.957142857142857142,21000,7,839100.00,21000,100.00,0.15,0.00
30-August-2018,40.75,40.75,39.90,40.30,40.449315068493150684,219000,38,8858400.00,219000,100.00,0.85,-0.45
29-August-2018,40.30,40.60,39.75,40.05,40.298837209302325581,129000,23,5198550.00,129000,100.00,0.85,-0.25
28-August-2018,40.70,40.75,40.25,40.45,40.477439024390243902,246000,32,9957450.00,246000,100.00,0.50,-0.25
27-August-2018,41.00,41.00,40.80,40.95,40.996330275229357798,327000,65,13405800.00,327000,100.00,0.20,-0.05
24-August-2018,41.50,41.50,41.00,41.05,41.023809523809523809,252000,37,10338000.00,252000,100.00,0.50,-0.45
23-August-2018,41.90,42.00,40.80,40.90,41.465079365079365079,189000,58,7836900.00,189000,100.00,1.20,-1.00
