Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-November-2020,34.40,37.15,32.65,35.80,35.391619797294243797,486814,1278,17229136.00,340534,69.95,4.50,1.40
14-November-2020,32.50,34.90,32.00,33.40,33.161200980919396820,185948,422,6166259.00,136282,73.29,2.90,0.90
13-November-2020,28.50,32.10,28.50,31.80,30.691416982359468870,261330,608,8020588.00,208101,79.63,3.60,3.30
12-November-2020,28.25,29.00,28.25,28.85,28.674707004633415099,7338,89,210415.00,4998,68.11,0.75,0.60
11-November-2020,28.80,29.00,28.15,28.75,28.608821664704284032,11041,74,315870.00,8209,74.35,0.85,-0.05
10-November-2020,29.15,29.40,28.45,28.70,28.822802486375600894,80921,243,2332370.00,67336,83.21,0.95,-0.45
9-November-2020,30.50,31.00,28.55,28.75,29.844978009797261057,111868,359,3338698.00,92057,82.29,2.45,-1.75
6-November-2020,28.25,28.70,28.10,28.60,28.311487046019164793,8453,44,239317.00,8082,95.61,0.60,0.35
5-November-2020,28.45,28.45,27.75,28.15,28.050543955672680586,14799,62,415120.00,12144,82.06,0.70,-0.30
4-November-2020,28.15,28.70,27.75,27.85,27.920501272762874485,15321,61,427770.00,14755,96.31,0.95,-0.30
3-November-2020,28.50,29.40,27.60,28.45,28.812115583075335397,48450,167,1395947.00,39026,80.55,1.80,-0.05
2-November-2020,27.50,28.50,27.30,27.75,27.893720487701740785,28378,128,791568.00,24178,85.20,1.20,0.25
30-October-2020,27.60,27.65,27.15,27.15,27.354173943415997205,5726,39,156630.00,4325,75.53,0.50,-0.45
29-October-2020,27.00,27.75,26.25,27.05,26.926851054327367850,31347,124,844076.00,23259,74.20,1.50,0.05
28-October-2020,27.55,28.65,27.20,27.25,27.513475264582820575,16252,78,447149.00,12284,75.58,1.45,-0.30
27-October-2020,28.30,29.00,27.20,28.05,28.156334470687286746,22567,142,635404.00,14192,62.89,1.80,-0.25
26-October-2020,28.85,28.85,27.70,27.80,28.175669972568052331,9478,63,267049.00,6575,69.37,1.15,-1.05
23-October-2020,27.75,28.95,27.50,27.80,27.911852771489082012,13693,90,382197.00,10883,79.48,1.45,0.05
22-October-2020,28.30,28.50,27.10,27.70,27.797496225465525918,15896,97,441869.00,9307,58.55,1.40,-0.60
21-October-2020,28.25,28.50,27.50,27.70,27.962243441993195038,9111,53,254764.00,7530,82.65,1.00,-0.55
20-October-2020,28.10,29.40,27.70,28.20,28.243706733794839521,12712,66,359034.00,10822,85.13,1.70,0.10
19-October-2020,29.95,29.95,28.30,28.45,28.818262332831458683,11291,77,325387.00,7695,68.15,1.65,-1.50
16-October-2020,27.70,29.55,26.75,29.45,28.487288684984790305,100265,188,2856278.00,77294,77.09,2.80,1.75
15-October-2020,28.00,28.95,27.60,27.95,28.066094420600858369,16310,84,457758.00,14512,88.98,1.35,-0.05
14-October-2020,27.80,28.95,27.60,28.35,28.150585436102936572,15971,97,449593.00,13422,84.04,1.35,0.55
13-October-2020,28.05,29.20,28.05,28.30,28.614184923876717415,16158,76,462348.00,12721,78.73,1.15,0.25
12-October-2020,30.00,30.35,28.20,28.75,29.195808359464930734,25193,119,735530.00,18962,75.27,2.15,-1.25
9-October-2020,29.60,30.50,28.70,30.00,29.996689240030097817,53160,364,1594624.00,39701,74.68,1.80,0.40
8-October-2020,29.00,30.60,28.30,29.65,29.867734240039485590,182345,454,5446232.00,155579,85.32,2.30,0.65
7-October-2020,29.00,29.50,28.20,28.85,28.851948051948051948,50820,132,1466256.00,41606,81.87,1.30,-0.15
6-October-2020,26.65,30.00,26.65,29.00,28.046846855738530095,202639,439,5683385.00,172481,85.12,3.35,2.35
5-October-2020,27.95,27.95,26.70,26.90,26.925335131817251805,131963,76,3553148.00,130236,98.69,1.25,-1.05
1-October-2020,26.80,27.95,26.80,27.25,27.560554662857823007,16803,57,463100.00,11938,71.05,1.15,0.45
30-September-2020,27.15,27.70,26.30,27.35,27.199589028857321540,11193,73,304445.00,7388,66.01,1.40,0.20
29-September-2020,27.95,28.50,26.70,27.25,27.254028303208631077,21411,113,583536.00,16486,77.00,1.80,-0.70
28-September-2020,27.30,28.30,27.25,27.95,27.919917142187133588,25586,120,714359.00,20980,82.00,1.05,0.65
25-September-2020,27.60,27.95,27.00,27.70,27.580249578150139308,50966,130,1405655.00,29786,58.44,0.95,0.10
24-September-2020,27.40,28.00,26.35,26.65,26.752263244902778871,63515,216,1699170.00,48983,77.12,1.65,-0.75
23-September-2020,29.50,31.00,27.00,27.35,28.888600637115076308,240145,589,6937453.00,147649,61.48,4.00,-2.15
22-September-2020,29.15,30.45,28.15,28.35,28.844229023925640028,100269,272,2892182.00,81920,81.70,2.30,-0.80
21-September-2020,30.45,31.90,29.10,29.75,30.992229280090161400,456071,1091,14134657.00,290015,63.59,2.80,-0.70
18-September-2020,29.60,30.80,28.65,30.05,30.006839811905172607,133337,379,4001022.00,87176,65.38,2.15,0.45
17-September-2020,26.50,30.15,26.50,29.60,29.078764852109994395,233721,412,6796318.00,154465,66.09,3.65,3.10
16-September-2020,26.90,27.35,26.00,27.00,26.782440031318955085,28098,78,752533.00,22423,79.80,1.35,0.10
15-September-2020,26.75,27.80,26.50,26.90,27.077649775631773689,38107,100,1031848.00,26646,69.92,1.30,0.15
14-September-2020,26.95,27.25,26.50,27.00,26.921416976988446481,20946,74,563896.00,19446,92.84,0.75,0.05
11-September-2020,26.45,26.65,25.65,26.25,26.229034512418019567,37204,77,975825.00,34577,92.94,1.00,-0.20
10-September-2020,25.70,27.20,25.20,25.80,26.414095939700891867,117282,209,3097898.00,61562,52.49,2.00,0.10
9-September-2020,25.95,26.00,24.55,25.00,25.428702917020674030,28248,132,718310.00,26145,92.56,1.45,-0.95
8-September-2020,26.55,26.75,25.60,25.95,26.139058256904237331,19517,124,510156.00,13905,71.25,1.15,-0.60
7-September-2020,27.00,27.00,25.50,25.60,25.896991108288345506,25192,136,652397.00,20313,80.63,1.50,-1.40
4-September-2020,26.15,27.85,26.05,26.25,26.672466588444037432,34943,120,932016.00,27742,79.39,1.80,0.10
3-September-2020,27.30,28.00,26.25,27.45,27.358875766730751625,10923,52,298841.00,8535,78.14,1.75,0.15
2-September-2020,27.85,27.85,27.15,27.30,27.344661987439970446,5414,40,148044.00,4994,92.24,0.70,-0.55
1-September-2020,26.15,29.75,26.15,27.00,27.874380542514345331,30672,119,854963.00,24208,78.93,3.60,0.85
31-August-2020,28.85,28.85,26.00,26.75,26.914553096709297312,55672,262,1498387.00,47959,86.15,2.85,-2.10
28-August-2020,29.60,30.20,28.60,28.85,29.167863121754674687,35243,178,1027963.00,27667,78.50,1.60,-0.75
27-August-2020,30.70,30.75,29.10,29.70,29.726391437308868501,65400,197,1944106.00,45978,70.30,1.65,-1.00
26-August-2020,28.35,31.00,28.10,30.10,30.167463351633933119,194347,540,5862956.00,126959,65.33,2.90,1.75
25-August-2020,28.80,29.30,28.00,28.40,28.522904104259871620,41128,177,1173090.00,29989,72.92,1.30,-0.40
24-August-2020,30.00,30.50,27.60,28.80,29.497034328037124681,32539,193,959804.00,26227,80.60,2.90,-1.20
21-August-2020,27.75,30.40,27.50,29.95,29.362063976852596045,155525,392,4566535.00,125609,80.76,2.90,2.20
20-August-2020,27.50,28.75,27.15,28.20,28.054563792233988905,49575,177,1390805.00,33519,67.61,1.60,0.70
19-August-2020,27.30,28.30,27.15,27.95,27.717401567368520441,42364,162,1174220.00,31662,74.74,1.15,0.65
18-August-2020,27.00,28.50,26.50,27.50,27.877427127866303925,128650,386,3586431.00,72638,56.46,2.00,0.50
17-August-2020,27.55,29.00,26.10,26.75,27.383871725109450743,72407,274,1982784.00,52167,72.05,2.90,-0.80
14-August-2020,28.70,30.75,26.30,27.00,28.718126137031903954,290779,744,8350628.00,217969,74.96,4.45,-1.70
13-August-2020,25.05,29.40,25.05,28.90,27.701967898177315683,439352,762,12170915.00,254075,57.83,4.35,3.85
12-August-2020,26.35,26.35,25.00,25.15,25.354496885322219512,45109,158,1143716.00,40402,89.57,1.35,-1.20
11-August-2020,25.75,26.50,24.30,26.05,25.945056600525115137,139398,338,3616689.00,93063,66.76,2.20,0.30
10-August-2020,26.50,26.50,24.20,24.25,24.645606822506115792,58864,265,1450739.00,49512,84.11,2.30,-2.25
7-August-2020,26.75,27.00,25.10,25.70,25.649171119581274050,54833,279,1406421.00,34006,62.02,1.90,-1.05
6-August-2020,23.50,27.50,22.75,26.40,26.163177862741537298,407494,1152,10661338.00,293873,72.12,4.75,2.90
5-August-2020,23.75,23.75,21.70,23.20,22.846125648545003383,35464,172,810215.00,31107,87.71,2.05,-0.55
4-August-2020,21.65,22.80,21.40,22.70,21.816814576297808843,25466,107,555587.00,22220,87.25,1.40,1.05
3-August-2020,21.55,22.25,21.50,21.65,21.606508013598834385,20590,101,444878.00,17850,86.69,0.75,0.10
31-July-2020,21.50,22.10,21.50,21.60,21.709964761158966327,10216,90,221789.00,7520,73.61,0.60,0.10
30-July-2020,21.85,22.00,21.55,21.70,21.762069242509438509,12449,72,270916.00,10714,86.06,0.45,-0.15
29-July-2020,22.05,22.65,21.50,21.85,21.980138684070157823,31871,172,700529.00,21412,67.18,1.15,-0.20
28-July-2020,22.20,22.40,21.70,22.15,21.948772321428571428,17920,124,393322.00,12854,71.73,0.70,-0.05
27-July-2020,22.05,22.60,22.00,22.10,22.202777777777777777,15120,77,335706.00,13285,87.86,0.60,0.05
24-July-2020,22.80,22.80,22.00,22.45,22.292560880684977204,35972,152,801908.00,28690,79.76,0.80,-0.35
23-July-2020,23.25,23.25,22.25,22.80,22.631327934820408366,20129,145,455546.00,14823,73.64,1.00,-0.45
22-July-2020,23.30,23.30,22.05,22.45,22.738897168405365126,26840,114,610312.00,23252,86.63,1.25,-0.85
21-July-2020,22.85,23.25,22.65,23.10,22.999609654544271680,15371,94,353527.00,14029,91.27,0.60,0.25
20-July-2020,22.35,23.30,22.00,22.80,22.576333678995275953,26037,143,587820.00,17196,66.04,1.30,0.45
17-July-2020,22.80,23.20,22.15,22.35,22.619985412107950401,15081,91,341132.00,10355,68.66,1.05,-0.45
16-July-2020,22.50,22.90,22.35,22.60,22.494010320678215997,10852,83,244105.00,10036,92.48,0.55,0.10
15-July-2020,23.20,23.35,22.25,22.35,22.586373777243864767,29135,178,658054.00,23597,80.99,1.10,-0.85
14-July-2020,23.65,23.65,22.20,22.55,22.776114012668074230,35996,170,819849.00,33436,92.89,1.45,-1.10
13-July-2020,24.45,24.45,23.25,23.40,23.740094899169632265,25290,132,600387.00,18737,74.09,1.20,-1.05
10-July-2020,23.25,24.20,22.75,23.90,23.437306000312632589,44781,263,1049546.00,29428,65.72,1.45,0.65
9-July-2020,24.70,24.70,23.15,23.45,23.569151526023114573,39023,186,919739.00,29671,76.03,1.55,-1.25
8-July-2020,24.90,25.55,23.50,23.75,23.999826923742600989,28889,191,693331.00,23742,82.18,2.05,-1.15
7-July-2020,24.10,24.90,23.85,24.60,24.560173473075533068,74709,268,1834866.00,45538,60.95,1.05,0.50
6-July-2020,24.30,24.50,23.75,24.40,24.187225179356630409,43210,178,1045130.00,36871,85.33,0.75,0.10
3-July-2020,24.70,24.90,23.90,23.95,24.249462060485682532,42291,186,1025534.00,28587,67.60,1.00,-0.75
2-July-2020,24.20,24.80,23.40,23.75,23.984441592960909215,43642,219,1046729.00,27358,62.69,1.40,-0.45
1-July-2020,24.30,24.30,22.55,23.20,23.229164063476196426,64024,301,1487224.00,53060,82.88,1.75,-1.10
30-June-2020,25.80,26.25,23.70,24.25,24.441265507763167669,107688,425,2632031.00,84618,78.58,2.55,-1.55
29-June-2020,26.35,27.00,25.40,26.05,25.807876486129458388,36336,149,937755.00,26997,74.30,1.60,-0.30
26-June-2020,27.75,27.75,26.30,26.60,26.777671950472821280,29398,176,787210.00,22198,75.51,1.45,-1.15
25-June-2020,25.85,27.45,25.05,27.10,26.132653061224489795,45668,210,1193426.00,20215,44.27,2.40,1.25
24-June-2020,27.20,28.00,25.55,25.90,26.432903463522476050,54280,295,1434778.00,39503,72.78,2.45,-1.30
23-June-2020,25.90,28.35,25.15,26.80,27.051282948448798693,85740,442,2319377.00,57095,66.59,3.20,0.90
22-June-2020,27.70,27.95,25.05,25.55,26.407138021921043914,69431,270,1833474.00,51585,74.30,2.90,-2.15
19-June-2020,23.00,27.70,23.00,26.80,25.996358848423068606,258984,857,6732641.00,175566,67.79,4.70,3.80
18-June-2020,23.40,23.80,22.85,23.15,23.303985119215376810,17741,114,413436.00,13932,78.53,0.95,-0.25
17-June-2020,23.50,23.55,22.85,23.05,23.233042700648334451,22365,115,519607.00,20213,90.38,0.70,-0.45
16-June-2020,23.95,24.10,22.80,23.40,23.555621254065095277,37207,209,876434.00,27330,73.45,1.30,-0.55
15-June-2020,23.90,23.90,22.60,22.75,23.002933299324065807,31364,146,721464.00,22391,71.39,1.30,-1.15
12-June-2020,23.45,23.45,22.55,23.30,22.971083118793674144,21752,135,499667.00,17786,81.77,0.90,-0.15
11-June-2020,24.55,24.55,23.25,23.45,23.835456517452179057,25355,99,604348.00,23375,92.19,1.30,-1.10
10-June-2020,24.00,24.50,23.50,23.70,23.952457665218042859,26692,90,639339.00,23100,86.54,1.00,-0.30
9-June-2020,25.00,25.00,23.55,23.85,24.253053967768452847,52309,134,1268653.00,44884,85.81,1.45,-1.15
8-June-2020,23.90,25.45,23.70,24.20,24.526628330347338611,69212,229,1697537.00,50620,73.14,1.75,0.30
5-June-2020,22.80,24.50,22.80,23.90,23.958593958524329530,86171,237,2064536.00,67049,77.81,1.70,1.10
4-June-2020,23.30,23.35,22.75,23.05,23.037782610894744828,19771,95,455480.00,15934,80.59,0.60,-0.25
3-June-2020,23.75,23.75,22.60,22.90,22.961745612418340808,48831,197,1121245.00,36299,74.34,1.15,-0.85
2-June-2020,23.75,23.75,22.70,22.90,23.229697891503384927,33531,146,778915.00,28597,85.29,1.05,-0.85
1-June-2020,22.90,24.00,22.35,22.60,22.990828392675816436,30529,137,701887.00,22972,75.25,1.65,-0.30
29-May-2020,22.90,22.95,21.70,22.15,22.497651122625215889,28950,163,651307.00,19617,67.76,1.25,-0.75
28-May-2020,22.10,22.75,22.00,22.35,22.258174636761179291,35445,148,788941.00,25512,71.98,0.75,0.25
27-May-2020,24.85,24.85,19.20,22.10,21.823150344076824384,102884,400,2245253.00,66329,64.47,5.65,-2.75
26-May-2020,24.80,25.65,23.75,24.00,24.435318822705909803,60002,138,1466168.00,51593,85.99,1.90,-0.80
22-May-2020,24.50,24.50,23.65,23.95,23.998804848898753628,17571,97,421683.00,10851,61.76,0.85,-0.55
21-May-2020,25.00,25.15,23.55,23.75,24.117624214179955824,41199,165,993622.00,22815,55.38,1.60,-1.25
20-May-2020,25.30,25.70,24.25,24.55,24.802434528253020308,65639,190,1628007.00,44493,67.78,1.45,-0.75
19-May-2020,23.45,26.50,23.45,25.15,25.124236498937921138,355435,983,8930033.00,241967,68.08,3.05,1.70
18-May-2020,22.30,23.90,21.50,23.25,22.889040212171170525,55804,168,1277300.00,38034,68.16,2.40,0.95
15-May-2020,22.45,23.60,22.00,23.05,22.748715201301664781,50397,191,1146467.00,34013,67.49,1.60,0.60
14-May-2020,21.40,23.45,21.20,22.65,22.447029629472523277,47149,262,1058355.00,33225,70.47,2.25,1.25
13-May-2020,22.00,22.40,20.90,21.55,21.498894969480109450,19004,133,408565.00,14648,77.08,1.50,-0.45
12-May-2020,22.00,22.20,20.25,21.50,21.175753788470551476,19203,127,406638.00,14709,76.60,1.95,-0.50
11-May-2020,22.60,22.60,21.50,21.65,21.984898455129317826,11522,126,253310.00,7571,65.71,1.10,-0.95
8-May-2020,21.35,22.90,21.30,21.40,21.810642513444664590,10599,83,231171.00,8207,77.43,1.60,0.05
7-May-2020,21.15,22.45,21.15,22.05,21.780146884624496564,12663,70,275802.00,11007,86.92,1.30,0.90
6-May-2020,21.15,22.20,21.15,21.55,21.643064862814515109,7909,65,171175.00,6380,80.67,1.05,0.40
5-May-2020,22.10,22.65,21.15,21.20,21.650499480178999231,22123,125,478974.00,16186,73.16,1.50,-0.90
4-May-2020,23.50,23.50,21.50,21.80,21.957999858346908421,28238,224,620050.00,23064,81.68,2.00,-1.70
30-April-2020,23.50,25.65,23.50,24.20,24.688649378462684482,128874,607,3181725.00,77782,60.36,2.15,0.70
29-April-2020,20.25,23.60,20.25,23.45,23.031736027435350820,53945,209,1242447.00,44397,82.30,3.35,3.20
28-April-2020,21.50,22.10,21.00,21.90,21.628151351351351351,23125,111,500151.00,19157,82.84,1.10,0.40
27-April-2020,21.30,22.60,21.00,21.35,21.401517521902377972,12784,109,273597.00,10544,82.48,1.60,0.05
24-April-2020,22.60,22.60,21.20,22.05,21.663263222381049622,19588,132,424340.00,11528,58.85,1.40,-0.55
23-April-2020,21.30,24.40,21.30,22.95,23.631059543140005990,63433,270,1498989.00,48632,76.67,3.10,1.65
22-April-2020,21.25,22.00,20.55,21.30,21.252497729336966394,4404,60,93596.00,2416,54.86,1.45,0.05
21-April-2020,21.00,22.15,20.30,20.60,20.903824600728495376,14276,118,298423.00,10713,75.04,1.85,-0.40
20-April-2020,22.00,23.50,20.50,22.10,22.338771253148614609,50816,180,1135167.00,42070,82.79,3.00,0.10
17-April-2020,21.55,22.00,21.05,21.75,21.576040512739357493,18957,103,409017.00,16187,85.39,0.95,0.20
16-April-2020,20.75,21.75,20.20,21.05,21.064098220158252446,50173,125,1056849.00,42553,84.81,1.55,0.30
15-April-2020,21.75,21.75,20.80,21.00,21.321755679790650648,16814,129,358504.00,12999,77.31,0.95,-0.75
13-April-2020,23.50,23.50,20.25,21.40,20.900208550573514077,9590,102,200433.00,7157,74.63,3.25,-2.10
9-April-2020,22.35,23.00,20.95,22.35,22.189336998800924165,34193,174,758720.00,28549,83.49,2.05,0.00
8-April-2020,22.75,22.75,20.20,20.30,20.892106015436762363,24487,129,511585.00,19752,80.66,2.55,-2.45
7-April-2020,17.20,21.50,17.20,20.80,20.340018231540565177,47171,214,959459.00,33078,70.12,4.30,3.60
3-April-2020,18.80,18.80,17.50,18.20,17.978153153153153153,4440,73,79823.00,3199,72.05,1.30,-0.60
1-April-2020,17.80,18.10,17.00,17.70,17.858247862437674180,52747,84,941969.00,50283,95.33,1.10,-0.10
31-March-2020,16.40,18.00,16.40,17.25,17.356826667693136764,25979,115,450913.00,21802,83.92,1.60,0.85
30-March-2020,17.95,17.95,15.80,15.95,16.269411631627425948,61883,222,1006800.00,53410,86.31,2.15,-2.00
27-March-2020,19.65,19.80,17.50,17.80,18.802539550374687760,24020,126,451637.00,19628,81.72,2.30,-1.85
26-March-2020,19.40,20.35,18.00,18.50,18.481338350452557713,19666,109,363454.00,17770,90.36,2.35,-0.90
25-March-2020,17.60,19.50,16.50,18.50,18.350408763707829889,85991,81,1577970.00,84176,97.89,3.00,0.90
24-March-2020,18.20,18.20,15.50,17.60,17.281355932203389830,20060,113,346664.00,14910,74.33,2.70,-0.60
23-March-2020,19.40,19.40,15.60,15.95,16.862696377043924334,24952,160,420758.00,21405,85.78,3.80,-3.45
20-March-2020,19.00,21.00,18.05,19.40,18.954896046784702875,43433,148,823268.00,36135,83.20,2.95,0.40
19-March-2020,18.90,18.90,15.50,17.70,17.430313488639631866,69540,187,1212104.00,55745,80.16,3.40,-1.20
18-March-2020,19.00,19.10,17.55,17.80,18.245518808381721787,31688,135,578164.00,24038,75.86,1.55,-1.20
17-March-2020,19.85,21.30,18.35,18.80,19.016905620334977270,82931,225,1577091.00,67132,80.95,2.95,-1.05
16-March-2020,21.50,22.50,19.50,19.85,20.859122032379855378,31254,155,651931.00,23032,73.69,3.00,-1.65
13-March-2020,19.60,22.55,19.15,21.50,21.169251733397459019,74853,206,1584582.00,61404,82.03,3.40,1.90
12-March-2020,24.00,24.00,19.60,20.45,21.371785509877834573,101338,266,2165774.00,86993,85.84,4.40,-3.55
11-March-2020,24.00,26.90,23.00,24.00,24.330175066024122627,36729,190,893623.00,20923,56.97,3.90,0.00
9-March-2020,24.40,24.90,22.00,23.00,22.816348837209302325,43000,311,981103.00,30169,70.16,2.90,-1.40
6-March-2020,26.40,26.40,24.00,24.65,24.402590700314806213,19377,168,472849.00,14871,76.75,2.40,-1.75
5-March-2020,25.55,25.80,25.00,25.60,25.389322553666016169,14348,71,364286.00,12084,84.22,0.80,0.05
4-March-2020,27.45,27.45,24.70,25.25,25.303105326448327084,56548,158,1430840.00,51087,90.34,2.75,-2.20
3-March-2020,26.30,26.70,25.20,26.10,26.023153320918684047,16110,79,419233.00,12888,80.00,1.50,-0.20
2-March-2020,27.85,27.85,26.00,26.10,26.305179789571048676,17298,99,455027.00,13971,80.77,1.85,-1.75
28-February-2020,26.10,27.85,25.05,25.95,26.047068653390892633,50267,228,1309308.00,38950,77.49,2.80,-0.15
27-February-2020,27.65,28.90,27.05,28.05,27.459703889936448075,28638,119,786391.00,20933,73.10,1.85,0.40
26-February-2020,29.50,29.65,28.00,28.45,28.572532125083562356,13463,84,384672.00,11485,85.31,1.65,-1.05
25-February-2020,30.95,30.95,28.95,29.00,29.295533565124364803,7478,56,219072.00,6216,83.12,2.00,-1.95
24-February-2020,30.20,30.20,29.35,29.70,29.774086108854589764,12310,77,366519.00,8860,71.97,0.85,-0.50
20-February-2020,32.70,32.70,29.60,30.70,30.907853566958698372,38352,144,1185378.00,26362,68.74,3.10,-2.00
19-February-2020,30.00,31.30,29.80,30.40,30.381686595342983008,28602,127,868977.00,24295,84.94,1.50,0.40
18-February-2020,30.45,30.45,28.80,29.60,29.585106382978723404,15792,101,467208.00,10252,64.92,1.65,-0.85
17-February-2020,32.80,32.80,29.60,30.35,30.541763866744986154,59585,193,1819831.00,50880,85.39,3.20,-2.45
14-February-2020,30.35,33.00,30.35,32.30,32.080333011910744115,73631,336,2362107.00,51528,69.98,2.65,1.95
13-February-2020,30.20,31.90,29.30,31.20,30.929012272131538186,125895,382,3893808.00,102566,81.47,2.60,1.00
12-February-2020,28.15,31.40,27.10,29.95,30.295623364463544042,416530,1018,12619036.00,196879,47.27,4.30,1.80
11-February-2020,27.00,27.25,25.90,26.20,26.316121284899429600,23317,156,613613.00,15834,67.91,1.35,-0.80
10-February-2020,27.00,27.00,26.30,26.50,26.805134823065951232,14723,57,394652.00,12271,83.35,0.70,-0.50
7-February-2020,27.40,27.75,26.75,27.00,27.052593730591965482,30593,113,827620.00,24738,80.86,1.00,-0.40
6-February-2020,26.40,28.20,26.15,27.50,27.297582833182602976,24326,92,664041.00,21610,88.83,2.05,1.10
5-February-2020,27.00,27.25,26.20,26.40,26.572241542839076825,6326,60,168096.00,4497,71.09,1.05,-0.60
4-February-2020,26.00,27.80,26.00,26.55,26.695045298885950843,23069,124,615828.00,17773,77.04,1.80,0.55
3-February-2020,28.00,28.00,26.80,27.50,27.134863701578192252,3485,42,94565.00,2741,78.65,1.20,-0.50
1-February-2020,28.25,28.25,26.80,27.30,27.225646794150731158,4445,37,121018.00,3598,80.94,1.45,-0.95
31-January-2020,28.70,28.70,27.15,27.90,27.886215784951515895,8147,78,227189.00,6295,77.27,1.55,-0.80
30-January-2020,28.00,28.95,27.50,27.65,28.179067460317460317,12096,85,340854.00,9662,79.88,1.45,-0.35
29-January-2020,28.65,28.90,27.80,28.00,28.296933626601112692,7729,51,218707.00,6532,84.51,1.10,-0.65
28-January-2020,28.80,29.40,28.50,28.55,28.779577721150345831,5494,43,158115.00,4115,74.90,0.90,-0.25
27-January-2020,29.35,29.50,28.60,28.80,28.975437993816557883,5822,68,168695.00,5534,95.05,0.90,-0.55
